,Propriété,statuts,total HT,Texte,date_debut,time_delta,date_fin,extra_clean,Année,Mois,Semaine,marge,Jour,mois,Fake_extra_clean,Fake_Propriété,Fake_total HT,Fake_montant HT,,,,,,,,,
1161,Propriété 7,standard,193,,2023-08-15 15:00:00,0 days 06:00:00,2023-08-15 21:00:00,Lisa Smith,2023,2023-08,2023-08-15/2023-08-21,30,2023-08-15,août,Lisa Smith,Propriété 7,193,645,,,,,,,,,
2280,Propriété 7,standard,193,,2023-04-01 15:00:00,0 days 06:00:00,2023-04-01 21:00:00,Mrs Shannon Jones,2023,2023-04,2023-03-28/2023-04-03,30,2023-04-01,avril,Mrs Shannon Jones,Propriété 7,193,645,,,,,,,,,
4090,Propriété 7,standard,112,,2022-07-05 21:30:00,0 days 10:00:00,2022-07-06 07:30:00,Henry Shaw,2022,2022-07,2022-07-05/2022-07-11,50,2022-07-06,juillet,Henry Shaw,Propriété 7,112,91,,,,,,,,,
1800,Propriété 15,annulé hôtel,296,,2023-06-10 09:00:00,0 days 03:00:00,2023-06-10 12:00:00,Owen Harrison,2023,2023-06,2023-06-06/2023-06-12,18,2023-06-10,juin,Owen Harrison,Propriété 15,296,495,,,,,,,,,
1080,Propriété 13,standard,178,,2023-08-22 22:00:00,0 days 09:30:00,2023-08-23 07:30:00,Gerald Stevens,2023,2023-08,2023-08-22/2023-08-28,45,2023-08-23,août,Gerald Stevens,Propriété 13,178,240,,,,,,,,,
1737,Propriété 15,annulé hôtel,808,,2023-06-17 11:00:00,0 days 08:30:00,2023-06-17 19:30:00,Mr Donald Evans,2023,2023-06,2023-06-13/2023-06-19,48,2023-06-17,juin,Mr Donald Evans,Propriété 15,808,119,,,,,,,,,
3123,Propriété 2,standard,178,,2022-12-01 22:00:00,0 days 09:15:00,2022-12-02 07:15:00,Bryan Adams,2022,2022-12,2022-11-29/2022-12-05,45,2022-12-02,décembre,Bryan Adams,Propriété 2,178,240,,,,,,,,,
378,Propriété 7,standard,112,,2023-11-06 21:30:00,0 days 10:00:00,2023-11-07 07:30:00,Marcus Jones,2023,2023-11,2023-11-07/2023-11-13,50,2023-11-07,novembre,Marcus Jones,Propriété 7,112,91,,,,,,,,,
226,Propriété 7,standard,112,,2023-11-28 21:30:00,0 days 10:00:00,2023-11-29 07:30:00,Mr Jordan Bowen,2023,2023-11,2023-11-28/2023-12-04,50,2023-11-29,novembre,Mr Jordan Bowen,Propriété 7,112,91,,,,,,,,,
3850,Propriété 17,standard,112,,2022-08-09 21:00:00,0 days 10:15:00,2022-08-10 07:15:00,Dr Wayne Evans,2022,2022-08,2022-08-09/2022-08-15,50,2022-08-10,août,Dr Wayne Evans,Propriété 17,112,91,,,,,,,,,
628,Propriété 7,standard,235,,2023-10-08 07:00:00,0 days 07:00:00,2023-10-08 14:00:00,Mr Jordan Bowen,2023,2023-10,2023-10-03/2023-10-09,35,2023-10-08,octobre,Mr Jordan Bowen,Propriété 7,235,871,,,,,,,,,
816,Propriété 15,annulé hôtel,1045,,2023-09-17 11:15:00,0 days 09:45:00,2023-09-17 21:00:00,James Rhodes,2023,2023-09,2023-09-12/2023-09-18,54,2023-09-17,septembre,James Rhodes,Propriété 15,1045,240,,,,,,,,,
237,Propriété 15,standard,210,,2023-11-27 07:30:00,0 days 04:30:00,2023-11-27 12:00:00,Mrs Rosie Butler,2023,2023-11,2023-11-21/2023-11-27,24,2023-11-27,novembre,Mrs Rosie Butler,Propriété 15,210,381,,,,,,,,,
158,Propriété 6,standard,112,,2023-12-09 21:00:00,0 days 10:00:00,2023-12-10 07:00:00,Ms Linda Jackson,2023,2023-12,2023-12-05/2023-12-11,50,2023-12-10,décembre,Ms Linda Jackson,Propriété 6,112,91,,,,,,,,,
1293,Propriété 5,standard,762,,2023-08-02 19:30:00,0 days 12:30:00,2023-08-03 08:00:00,Dr Wayne Evans,2023,2023-08,2023-08-01/2023-08-07,60,2023-08-03,août,Dr Wayne Evans,Propriété 5,762,340,,,,,,,,,
4491,Propriété 28,standard,1122,,2022-04-08 11:00:00,0 days 04:00:00,2022-04-08 15:00:00,Mr Graeme Lawson,2022,2022-04,2022-04-05/2022-04-11,12,2022-04-08,avril,Mr Graeme Lawson,Propriété 28,1122,381,,,,,,,,,
2993,Propriété 12,urgente,112,,2022-12-25 08:00:00,0 days 08:00:00,2022-12-25 16:00:00,Karl Jones,2022,2022-12,2022-12-20/2022-12-26,80,2022-12-25,décembre,Karl Jones,Propriété 12,112,119,,,,,,,,,
2294,Propriété 12,standard,235,,2023-03-31 11:00:00,0 days 07:00:00,2023-03-31 18:00:00,Damien Martin,2023,2023-03,2023-03-28/2023-04-03,35,2023-03-31,mars,Damien Martin,Propriété 12,235,871,,,,,,,,,
4397,Propriété 1,standard,1036,,2022-05-10 20:00:00,0 days 12:00:00,2022-05-11 08:00:00,Gary Smith-Elliott,2022,2022-05,2022-05-10/2022-05-16,48,2022-05-11,mai,Gary Smith-Elliott,Propriété 1,1036,340,,,,,,,,,
2875,Propriété 19,urgente,402,,2023-01-09 20:45:00,0 days 11:15:00,2023-01-10 08:00:00,Dr Gavin Winter,2023,2023-01,2023-01-10/2023-01-16,110,2023-01-10,janvier,Dr Gavin Winter,Propriété 19,402,760,,,,,,,,,
1170,Propriété 5,standard,762,,2023-08-14 19:30:00,0 days 12:00:00,2023-08-15 07:30:00,Dr Wayne Evans,2023,2023-08,2023-08-15/2023-08-21,60,2023-08-15,août,Dr Wayne Evans,Propriété 5,762,340,,,,,,,,,
4778,Propriété 26,standard,97,,2021-12-31 20:30:00,0 days 11:00:00,2022-01-01 07:30:00,Janet Osborne,2022,2022-01,2021-12-28/2022-01-03,55,2022-01-01,janvier,Janet Osborne,Propriété 26,97,760,,,,,,,,,
2894,Propriété 15,standard,838,,2023-01-06 19:30:00,0 days 12:00:00,2023-01-07 07:30:00,Patricia Evans-Knight,2023,2023-01,2023-01-03/2023-01-09,72,2023-01-07,janvier,Patricia Evans-Knight,Propriété 15,838,340,,,,,,,,,
3956,Propriété 2,urgente,112,,2022-07-24 11:00:00,0 days 08:30:00,2022-07-24 19:30:00,Christine McKenzie,2022,2022-07,2022-07-19/2022-07-25,80,2022-07-24,juillet,Christine McKenzie,Propriété 2,112,119,,,,,,,,,
3630,Propriété 18,standard,193,,2022-09-06 14:00:00,0 days 06:00:00,2022-09-06 20:00:00,Stanley Hicks-Davies,2022,2022-09,2022-09-06/2022-09-12,30,2022-09-06,septembre,Stanley Hicks-Davies,Propriété 18,193,645,,,,,,,,,
2185,Propriété 17,standard,112,,2023-04-14 21:00:00,0 days 10:15:00,2023-04-15 07:15:00,Kimberley Roberts,2023,2023-04,2023-04-11/2023-04-17,50,2023-04-15,avril,Kimberley Roberts,Propriété 17,112,91,,,,,,,,,
4325,Propriété 17,standard,178,,2022-05-30 21:45:00,0 days 09:30:00,2022-05-31 07:15:00,Paige Oliver,2022,2022-05,2022-05-31/2022-06-06,45,2022-05-31,mai,Paige Oliver,Propriété 17,178,240,,,,,,,,,
4371,Propriété 1,standard,1036,,2022-05-18 20:00:00,0 days 12:00:00,2022-05-19 08:00:00,Gary Smith-Elliott,2022,2022-05,2022-05-17/2022-05-23,48,2022-05-19,mai,Gary Smith-Elliott,Propriété 1,1036,340,,,,,,,,,
4202,Propriété 7,standard,112,,2022-06-16 21:30:00,0 days 10:00:00,2022-06-17 07:30:00,Dr Wayne Evans,2022,2022-06,2022-06-14/2022-06-20,50,2022-06-17,juin,Dr Wayne Evans,Propriété 7,112,91,,,,,,,,,
1320,Propriété 14,annulé hôtel,161,,2023-07-30 20:45:00,0 days 10:30:00,2023-07-31 07:15:00,Kimberley Roberts,2023,2023-07,2023-07-25/2023-07-31,60,2023-07-31,juillet,Kimberley Roberts,Propriété 14,161,91,,,,,,,,,
4454,Propriété 2,standard,178,,2022-04-23 22:30:00,0 days 09:00:00,2022-04-24 07:30:00,Bryan Adams,2022,2022-04,2022-04-19/2022-04-25,45,2022-04-24,avril,Bryan Adams,Propriété 2,178,240,,,,,,,,,
1715,Propriété 7,standard,178,,2023-06-19 21:45:00,0 days 09:45:00,2023-06-20 07:30:00,Mr Martin Johnson,2023,2023-06,2023-06-20/2023-06-26,45,2023-06-20,juin,Mr Martin Johnson,Propriété 7,178,240,,,,,,,,,
368,Propriété 24,urgente,446,,2023-11-09 21:00:00,0 days 10:00:00,2023-11-10 07:00:00,Kirsty Buckley-Murphy,2023,2023-11,2023-11-07/2023-11-13,100,2023-11-10,novembre,Kirsty Buckley-Murphy,Propriété 24,446,91,,,,,,,,,
3527,Propriété 1,standard,1036,,2022-09-21 20:00:00,0 days 12:00:00,2022-09-22 08:00:00,Gary Smith-Elliott,2022,2022-09,2022-09-20/2022-09-26,48,2022-09-22,septembre,Gary Smith-Elliott,Propriété 1,1036,340,,,,,,,,,
2962,Propriété 7,standard,112,,2022-12-28 21:30:00,0 days 10:00:00,2022-12-29 07:30:00,Henry Shaw,2022,2022-12,2022-12-27/2023-01-02,50,2022-12-29,décembre,Henry Shaw,Propriété 7,112,91,,,,,,,,,
2458,Propriété 2,standard,178,,2023-03-07 22:00:00,0 days 09:15:00,2023-03-08 07:15:00,Bryan Adams,2023,2023-03,2023-03-07/2023-03-13,45,2023-03-08,mars,Bryan Adams,Propriété 2,178,240,,,,,,,,,
2860,Propriété 7,standard,818,,2023-01-12 16:30:00,0 days 05:00:00,2023-01-12 21:30:00,Hugh Whittaker,2023,2023-01,2023-01-10/2023-01-16,25,2023-01-12,janvier,Hugh Whittaker,Propriété 7,818,157,,,,,,,,,
1193,Propriété 15,standard,808,,2023-08-12 11:00:00,0 days 08:30:00,2023-08-12 19:30:00,Mr Donald Evans,2023,2023-08,2023-08-08/2023-08-14,48,2023-08-12,août,Mr Donald Evans,Propriété 15,808,119,,,,,,,,,
4079,Propriété 7,standard,112,,2022-07-07 21:30:00,0 days 10:00:00,2022-07-08 07:30:00,Henry Shaw,2022,2022-07,2022-07-05/2022-07-11,50,2022-07-08,juillet,Henry Shaw,Propriété 7,112,91,,,,,,,,,
1744,Propriété 1,standard,1036,,2023-06-16 19:30:00,0 days 12:30:00,2023-06-17 08:00:00,Patricia Evans-Knight,2023,2023-06,2023-06-13/2023-06-19,48,2023-06-17,juin,Patricia Evans-Knight,Propriété 1,1036,340,,,,,,,,,
610,Propriété 17,standard,112,,2023-10-10 21:00:00,0 days 10:15:00,2023-10-11 07:15:00,Kimberley Roberts,2023,2023-10,2023-10-10/2023-10-16,50,2023-10-11,octobre,Kimberley Roberts,Propriété 17,112,91,,,,,,,,,
2072,Propriété 7,standard,112,,2023-05-02 21:30:00,0 days 10:00:00,2023-05-03 07:30:00,Marcus Jones,2023,2023-05,2023-05-02/2023-05-08,50,2023-05-03,mai,Marcus Jones,Propriété 7,112,91,,,,,,,,,
979,Propriété 5,annulé hôtel,762,,2023-08-31 19:30:00,0 days 12:00:00,2023-09-01 07:30:00,Dr Wayne Evans,2023,2023-09,2023-08-29/2023-09-04,60,2023-09-01,septembre,Dr Wayne Evans,Propriété 5,762,340,,,,,,,,,
1232,Propriété 6,standard,112,,2023-08-08 21:00:00,0 days 10:30:00,2023-08-09 07:30:00,Kirsty Buckley-Murphy,2023,2023-08,2023-08-08/2023-08-14,50,2023-08-09,août,Kirsty Buckley-Murphy,Propriété 6,112,91,,,,,,,,,
591,Propriété 12,standard,762,,2023-10-13 20:00:00,0 days 12:00:00,2023-10-14 08:00:00,Henry Shaw,2023,2023-10,2023-10-10/2023-10-16,60,2023-10-14,octobre,Henry Shaw,Propriété 12,762,340,,,,,,,,,
560,Propriété 7,annulé hôtel,193,,2023-10-17 15:00:00,0 days 06:00:00,2023-10-17 21:00:00,Bryan Adams,2023,2023-10,2023-10-17/2023-10-23,30,2023-10-17,octobre,Bryan Adams,Propriété 7,193,645,,,,,,,,,
708,Propriété 17,standard,811,,2023-09-29 07:35:00,0 days 04:55:00,2023-09-29 12:30:00,Ms Sian Griffiths,2023,2023-09,2023-09-26/2023-10-02,20,2023-09-29,septembre,Ms Sian Griffiths,Propriété 17,811,381,,,,,,,,,
2579,Propriété 15,annulé hôtel,838,,2023-02-19 19:30:00,0 days 12:00:00,2023-02-20 07:30:00,Stephen Murphy,2023,2023-02,2023-02-14/2023-02-20,72,2023-02-20,février,Stephen Murphy,Propriété 15,838,340,,,,,,,,,
3925,Propriété 7,standard,112,,2022-07-28 21:30:00,0 days 10:00:00,2022-07-29 07:30:00,Henry Shaw,2022,2022-07,2022-07-26/2022-08-01,50,2022-07-29,juillet,Henry Shaw,Propriété 7,112,91,,,,,,,,,
3126,Propriété 22,standard,762,,2022-12-01 20:00:00,0 days 12:00:00,2022-12-02 08:00:00,Dr Wayne Evans,2022,2022-12,2022-11-29/2022-12-05,60,2022-12-02,décembre,Dr Wayne Evans,Propriété 22,762,340,,,,,,,,,
2535,Propriété 15,standard,1045,,2023-02-24 08:30:00,0 days 09:00:00,2023-02-24 17:30:00,Luke Jones,2023,2023-02,2023-02-21/2023-02-27,54,2023-02-24,février,Luke Jones,Propriété 15,1045,240,,,,,,,,,
365,Propriété 2,standard,232,,2023-11-09 22:30:00,0 days 08:45:00,2023-11-10 07:15:00,Bryan Adams,2023,2023-11,2023-11-07/2023-11-13,40,2023-11-10,novembre,Bryan Adams,Propriété 2,232,119,,,,,,,,,
3188,Propriété 12,standard,193,,2022-11-19 08:00:00,0 days 06:00:00,2022-11-19 14:00:00,Karl Jones,2022,2022-11,2022-11-15/2022-11-21,30,2022-11-19,novembre,Karl Jones,Propriété 12,193,645,,,,,,,,,
312,Propriété 2,standard,232,,2023-11-16 22:30:00,0 days 08:45:00,2023-11-17 07:15:00,Bryan Adams,2023,2023-11,2023-11-14/2023-11-20,40,2023-11-17,novembre,Bryan Adams,Propriété 2,232,119,,,,,,,,,
4507,Propriété 25,standard,270,,2022-04-03 20:00:00,0 days 11:00:00,2022-04-04 07:00:00,Dr Wayne Evans,2022,2022-04,2022-03-29/2022-04-04,33,2022-04-04,avril,Dr Wayne Evans,Propriété 25,270,760,,,,,,,,,
887,Propriété 14,standard,161,,2023-09-09 20:45:00,0 days 10:45:00,2023-09-10 07:30:00,Robin Gordon,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-10,septembre,Robin Gordon,Propriété 14,161,91,,,,,,,,,
4781,Propriété 26,standard,232,,2021-12-31 07:00:00,0 days 08:00:00,2021-12-31 15:00:00,Dr Glen Jackson,2021,2021-12,2021-12-28/2022-01-03,40,2021-12-31,décembre,Dr Glen Jackson,Propriété 26,232,119,,,,,,,,,
22,Propriété 5,annulé hôtel,762,,2024-01-04 19:30:00,0 days 12:00:00,2024-01-05 07:30:00,Dr Gavin Winter,2024,2024-01,2024-01-02/2024-01-08,60,2024-01-05,janvier,Dr Gavin Winter,Propriété 5,762,340,,,,,,,,,
2321,Propriété 1,standard,1036,,2023-03-28 19:00:00,0 days 12:00:00,2023-03-29 07:00:00,Patricia Evans-Knight,2023,2023-03,2023-03-28/2023-04-03,48,2023-03-29,mars,Patricia Evans-Knight,Propriété 1,1036,340,,,,,,,,,
1265,Propriété 15,standard,838,,2023-08-05 19:30:00,0 days 12:00:00,2023-08-06 07:30:00,Mr Donald Evans,2023,2023-08,2023-08-01/2023-08-07,72,2023-08-06,août,Mr Donald Evans,Propriété 15,838,340,,,,,,,,,
742,Propriété 7,standard,193,,2023-09-25 15:00:00,0 days 06:00:00,2023-09-25 21:00:00,Ms Sian Griffiths,2023,2023-09,2023-09-19/2023-09-25,30,2023-09-25,septembre,Ms Sian Griffiths,Propriété 7,193,645,,,,,,,,,
3149,Propriété 26,standard,97,,2022-11-26 20:00:00,0 days 11:00:00,2022-11-27 07:00:00,Dr Gavin Winter,2022,2022-11,2022-11-22/2022-11-28,55,2022-11-27,novembre,Dr Gavin Winter,Propriété 26,97,760,,,,,,,,,
4323,Propriété 7,standard,235,,2022-05-31 14:30:00,0 days 07:00:00,2022-05-31 21:30:00,Paige Oliver,2022,2022-05,2022-05-31/2022-06-06,35,2022-05-31,mai,Paige Oliver,Propriété 7,235,871,,,,,,,,,
2915,Propriété 15,standard,397,,2023-01-03 19:30:00,0 days 13:15:00,2023-01-04 08:45:00,Lisa Smith,2023,2023-01,2023-01-03/2023-01-09,78,2023-01-04,janvier,Lisa Smith,Propriété 15,397,866,,,,,,,,,
3329,Propriété 7,standard,112,,2022-10-23 21:30:00,0 days 10:00:00,2022-10-24 07:30:00,Paige Oliver,2022,2022-10,2022-10-18/2022-10-24,50,2022-10-24,octobre,Paige Oliver,Propriété 7,112,91,,,,,,,,,
607,Propriété 7,annulé hôtel,686,,2023-10-11 09:00:00,0 days 03:30:00,2023-10-11 12:30:00,Mr Jordan Bowen,2023,2023-10,2023-10-10/2023-10-16,15,2023-10-11,octobre,Mr Jordan Bowen,Propriété 7,686,495,,,,,,,,,
3828,Propriété 27,standard,838,,2022-08-12 20:00:00,0 days 12:00:00,2022-08-13 08:00:00,Ms Lucy Sheppard,2022,2022-08,2022-08-09/2022-08-15,72,2022-08-13,août,Ms Lucy Sheppard,Propriété 27,838,340,,,,,,,,,
107,Propriété 15,standard,838,,2023-12-19 20:30:00,0 days 12:00:00,2023-12-20 08:30:00,Linda Williamson,2023,2023-12,2023-12-19/2023-12-25,72,2023-12-20,décembre,Linda Williamson,Propriété 15,838,340,,,,,,,,,
3017,Propriété 12,urgente,548,,2022-12-21 16:00:00,0 days 06:00:00,2022-12-21 22:00:00,Dr Gavin Winter,2022,2022-12,2022-12-20/2022-12-26,60,2022-12-21,décembre,Dr Gavin Winter,Propriété 12,548,645,,,,,,,,,
3476,Propriété 2,standard,178,,2022-09-29 21:30:00,0 days 09:45:00,2022-09-30 07:15:00,Bryan Adams,2022,2022-09,2022-09-27/2022-10-03,45,2022-09-30,septembre,Bryan Adams,Propriété 2,178,240,,,,,,,,,
271,Propriété 13,standard,178,,2023-11-23 22:00:00,0 days 09:30:00,2023-11-24 07:30:00,Gerald Stevens,2023,2023-11,2023-11-21/2023-11-27,45,2023-11-24,novembre,Gerald Stevens,Propriété 13,178,240,,,,,,,,,
2862,Propriété 15,standard,808,,2023-01-12 07:30:00,0 days 08:00:00,2023-01-12 15:30:00,Mr Donald Evans,2023,2023-01,2023-01-10/2023-01-16,48,2023-01-12,janvier,Mr Donald Evans,Propriété 15,808,119,,,,,,,,,
623,Propriété 18,standard,762,,2023-10-08 20:00:00,0 days 12:00:00,2023-10-09 08:00:00,Henry Shaw,2023,2023-10,2023-10-03/2023-10-09,60,2023-10-09,octobre,Henry Shaw,Propriété 18,762,340,,,,,,,,,
3443,Propriété 2,standard,232,,2022-10-04 07:00:00,0 days 08:30:00,2022-10-04 15:30:00,Bryan Adams,2022,2022-10,2022-10-04/2022-10-10,40,2022-10-04,octobre,Bryan Adams,Propriété 2,232,119,,,,,,,,,
729,Propriété 13,standard,112,,2023-09-26 21:00:00,0 days 10:30:00,2023-09-27 07:30:00,Gerald Stevens,2023,2023-09,2023-09-26/2023-10-02,50,2023-09-27,septembre,Gerald Stevens,Propriété 13,112,91,,,,,,,,,
2046,Propriété 14,standard,161,,2023-05-06 20:45:00,0 days 10:30:00,2023-05-07 07:15:00,Eileen Martin,2023,2023-05,2023-05-02/2023-05-08,60,2023-05-07,mai,Eileen Martin,Propriété 14,161,91,,,,,,,,,
727,Propriété 7,standard,112,,2023-09-26 21:30:00,0 days 10:00:00,2023-09-27 07:30:00,Marcus Jones,2023,2023-09,2023-09-26/2023-10-02,50,2023-09-27,septembre,Marcus Jones,Propriété 7,112,91,,,,,,,,,
1584,Propriété 12,standard,232,,2023-07-03 12:00:00,0 days 08:30:00,2023-07-03 20:30:00,Damien Martin,2023,2023-07,2023-06-27/2023-07-03,40,2023-07-03,juillet,Damien Martin,Propriété 12,232,119,,,,,,,,,
1876,Propriété 21,standard,193,,2023-05-31 15:00:00,0 days 06:00:00,2023-05-31 21:00:00,Lisa Smith,2023,2023-05,2023-05-30/2023-06-05,30,2023-05-31,mai,Lisa Smith,Propriété 21,193,645,,,,,,,,,
4267,Propriété 13,annulé hôtel,235,,2022-06-08 06:30:00,0 days 07:00:00,2022-06-08 13:30:00,Neil Palmer,2022,2022-06,2022-06-07/2022-06-13,35,2022-06-08,juin,Neil Palmer,Propriété 13,235,871,,,,,,,,,
326,Propriété 12,standard,97,,2023-11-14 20:15:00,0 days 11:45:00,2023-11-15 08:00:00,Dr Gavin Winter,2023,2023-11,2023-11-14/2023-11-20,55,2023-11-15,novembre,Dr Gavin Winter,Propriété 12,97,760,,,,,,,,,
3914,Propriété 7,standard,232,,2022-07-30 13:45:00,0 days 08:00:00,2022-07-30 21:45:00,Paige Oliver,2022,2022-07,2022-07-26/2022-08-01,40,2022-07-30,juillet,Paige Oliver,Propriété 7,232,119,,,,,,,,,
2693,Propriété 17,standard,112,,2023-02-04 21:00:00,0 days 10:15:00,2023-02-05 07:15:00,Stewart Green,2023,2023-02,2023-01-31/2023-02-06,50,2023-02-05,février,Stewart Green,Propriété 17,112,91,,,,,,,,,
1413,Propriété 7,standard,235,,2023-07-21 14:11:00,0 days 07:34:00,2023-07-21 21:45:00,Bryan Adams,2023,2023-07,2023-07-18/2023-07-24,35,2023-07-21,juillet,Bryan Adams,Propriété 7,235,871,,,,,,,,,
2206,Propriété 15,standard,479,,2023-04-11 20:45:00,0 days 11:00:00,2023-04-12 07:45:00,Mr Donald Evans,2023,2023-04,2023-04-11/2023-04-17,66,2023-04-12,avril,Mr Donald Evans,Propriété 15,479,760,,,,,,,,,
2607,Propriété 7,standard,818,,2023-02-16 16:00:00,0 days 05:00:00,2023-02-16 21:00:00,Bryan Adams,2023,2023-02,2023-02-14/2023-02-20,25,2023-02-16,février,Bryan Adams,Propriété 7,818,157,,,,,,,,,
4355,Propriété 23,standard,762,,2022-05-23 20:00:00,0 days 12:00:00,2022-05-24 08:00:00,Dr Glen Jackson,2022,2022-05,2022-05-24/2022-05-30,60,2022-05-24,mai,Dr Glen Jackson,Propriété 23,762,340,,,,,,,,,
4690,Propriété 1,standard,1036,,2022-02-04 20:00:00,0 days 12:00:00,2022-02-05 08:00:00,Gary Smith-Elliott,2022,2022-02,2022-02-01/2022-02-07,48,2022-02-05,février,Gary Smith-Elliott,Propriété 1,1036,340,,,,,,,,,
4530,Propriété 28,standard,1122,,2022-03-30 11:00:00,0 days 04:00:00,2022-03-30 15:00:00,Mr Graeme Lawson,2022,2022-03,2022-03-29/2022-04-04,12,2022-03-30,mars,Mr Graeme Lawson,Propriété 28,1122,381,,,,,,,,,
3950,Propriété 12,standard,762,,2022-07-25 08:00:00,0 days 12:00:00,2022-07-25 20:00:00,Alan Wood,2022,2022-07,2022-07-19/2022-07-25,60,2022-07-25,juillet,Alan Wood,Propriété 12,762,340,,,,,,,,,
2991,Propriété 7,urgente,138,,2022-12-25 14:45:00,0 days 07:00:00,2022-12-25 21:45:00,Bryan Davidson-Hughes,2022,2022-12,2022-12-20/2022-12-26,70,2022-12-25,décembre,Bryan Davidson-Hughes,Propriété 7,138,871,,,,,,,,,
2368,Propriété 13,standard,178,,2023-03-20 22:00:00,0 days 09:30:00,2023-03-21 07:30:00,Dr Wayne Evans,2023,2023-03,2023-03-21/2023-03-27,45,2023-03-21,mars,Dr Wayne Evans,Propriété 13,178,240,,,,,,,,,
2084,Propriété 4,standard,112,,2023-04-29 22:00:00,0 days 10:00:00,2023-04-30 08:00:00,Paige Oliver,2023,2023-04,2023-04-25/2023-05-01,50,2023-04-30,avril,Paige Oliver,Propriété 4,112,91,,,,,,,,,
458,Propriété 4,standard,178,,2023-10-27 22:30:00,0 days 09:30:00,2023-10-28 08:00:00,Linda Williamson,2023,2023-10,2023-10-24/2023-10-30,45,2023-10-28,octobre,Linda Williamson,Propriété 4,178,240,,,,,,,,,
2269,Propriété 7,standard,112,,2023-04-02 21:30:00,0 days 10:00:00,2023-04-03 07:30:00,Bryan Davidson-Hughes,2023,2023-04,2023-03-28/2023-04-03,50,2023-04-03,avril,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
3305,Propriété 7,standard,818,,2022-10-27 16:00:00,0 days 05:00:00,2022-10-27 21:00:00,Lisa Smith,2022,2022-10,2022-10-25/2022-10-31,25,2022-10-27,octobre,Lisa Smith,Propriété 7,818,157,,,,,,,,,
2839,Propriété 7,standard,232,,2023-01-15 10:00:00,0 days 08:00:00,2023-01-15 18:00:00,Bryan Adams,2023,2023-01,2023-01-10/2023-01-16,40,2023-01-15,janvier,Bryan Adams,Propriété 7,232,119,,,,,,,,,
4439,Propriété 2,standard,178,,2022-04-28 22:30:00,0 days 09:00:00,2022-04-29 07:30:00,Bryan Adams,2022,2022-04,2022-04-26/2022-05-02,45,2022-04-29,avril,Bryan Adams,Propriété 2,178,240,,,,,,,,,
410,Propriété 15,standard,808,,2023-11-03 11:00:00,0 days 08:30:00,2023-11-03 19:30:00,Damien Martin,2023,2023-11,2023-10-31/2023-11-06,48,2023-11-03,novembre,Damien Martin,Propriété 15,808,119,,,,,,,,,
3652,Propriété 7,standard,112,,2022-09-01 21:30:00,0 days 10:00:00,2022-09-02 07:30:00,Henry Shaw,2022,2022-09,2022-08-30/2022-09-05,50,2022-09-02,septembre,Henry Shaw,Propriété 7,112,91,,,,,,,,,
2050,Propriété 15,standard,808,,2023-05-06 11:00:00,0 days 08:30:00,2023-05-06 19:30:00,Timothy Jackson-Swift,2023,2023-05,2023-05-02/2023-05-08,48,2023-05-06,mai,Timothy Jackson-Swift,Propriété 15,808,119,,,,,,,,,
3722,Propriété 7,annulé hôtel,232,,2022-08-24 13:45:00,0 days 08:00:00,2022-08-24 21:45:00,Dr Harry Donnelly,2022,2022-08,2022-08-23/2022-08-29,40,2022-08-24,août,Dr Harry Donnelly,Propriété 7,232,119,,,,,,,,,
4809,Propriété 5,standard,762,,2021-12-24 19:30:00,0 days 12:00:00,2021-12-25 07:30:00,Janet Osborne,2021,2021-12,2021-12-21/2021-12-27,60,2021-12-25,décembre,Janet Osborne,Propriété 5,762,340,,,,,,,,,
2062,Propriété 7,standard,112,,2023-05-04 21:30:00,0 days 10:00:00,2023-05-05 07:30:00,Bryan Davidson-Hughes,2023,2023-05,2023-05-02/2023-05-08,50,2023-05-05,mai,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
1295,Propriété 3,standard,838,,2023-08-02 20:00:00,0 days 12:00:00,2023-08-03 08:00:00,Dr Glen Jackson,2023,2023-08,2023-08-01/2023-08-07,72,2023-08-03,août,Dr Glen Jackson,Propriété 3,838,340,,,,,,,,,
3167,Propriété 3,standard,838,,2022-11-24 20:00:00,0 days 12:00:00,2022-11-25 08:00:00,Janet Osborne,2022,2022-11,2022-11-22/2022-11-28,72,2022-11-25,novembre,Janet Osborne,Propriété 3,838,340,,,,,,,,,
3567,Propriété 12,standard,232,,2022-09-16 14:00:00,0 days 08:00:00,2022-09-16 22:00:00,Patricia Evans-Knight,2022,2022-09,2022-09-13/2022-09-19,40,2022-09-16,septembre,Patricia Evans-Knight,Propriété 12,232,119,,,,,,,,,
